GAME_ID,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9
22200035,1610612760,1628983,1630581,1629652,1630544,1629647,203488,1630526,1629026,1630598
22200036,1610612746,202331,1626181,201587,1628379,202704,1627826,203496,202694,1629611
22200037,1610612757,1628404,1629014,203924,203081,203994,1626159,1631101,1629642,1629234
22200038,1610612766,1628372,1626162,202330,203486,1629023,1629667,1630208,1630547,1630550
22200039,1610612764,203078,204001,1628398,203115,1628420,1626153,1629060,1629655,1630166
22200040,1610612762,1628374,203482,203903,201144,1629020,1631117,1627736,1629012,200752
22200041,1610612750,1630162,1626157,1630183,1626156,203497,1629669,1627752,1629162,1629675
22200042,1610612758,1631099,1628368,1628989,1628370,1627734,203084,1626158,1629056,1630558
22200043,1610612756,1628969,1626164,101108,1629028,1628470,1629661,1629111,1626166,1629013
22200044,1610612754,1630169,1627741,1630188,1631097,1629614,1629048,1630543,1630174,1630537
22200045,1610612761,1629018,1627783,1627832,1630173,1628384,1631132,1628449,1630625,203920
22200046,1610612753,1630532,1628976,1631094,203082,1630175,1631216,1629626,1628964,1629643
22200047,1610612738,1628369,1627759,203935,1628401,201143,1627763,1629684,203943,1630573
22200048,1610612762,1629020,1628374,203903,201144,203482,1627736,1629659,1631323,1629012
22200049,1610612751,201142,202681,1626220,1629651,1627732,203925,201988,1630549,1629139
22200050,1610612759,1629640,1630170,1627751,1630200,1630563,1631110,203926,1628380,1626196
22200051,1610612743,203484,203932,203999,1627750,1629008,1628971,201145,1630538,1631128
22200052,1610612765,1630595,202711,1631093,1630191,1630180,1631105,1630587,1628977,1630165
22200053,1610612742,203915,1629029,203493,1627827,1626174,1628467,1630182,1630267,201580
22200054,1610612746,1627826,1626181,202704,1628379,1629599,1629611,203496,202322,201587
22200055,1610612744,203952,201939,203110,1629673,1630541,202691,1630164,1626172,203210
22200056,1610612753,1631094,1630532,1628976,1630175,203082,1630284,1629626,1631216,1628964
22200057,1610612737,1627749,1629027,1628381,1629631,203991,203200,1630168,1628988,1630552
22200058,1610612766,202330,1629023,1628372,1626162,203486,1629667,1630208,1630547,1630177
22200059,1610612755,1630178,203954,201935,202699,200782,1629001,1627863,1627777,1626149
22200060,1610612751,202681,201142,1626220,1627732,1629651,203925,201988,1630549,1629139
22200061,1610612754,1630169,1627741,1630188,1631097,1630537,1626167,1630543,1630174,204456
22200062,1610612759,1629640,1630200,1626196,1627751,1631110,203926,1628380,1629641,1628966
22200063,1610612745,1630224,1629645,1631095,201569,1630231,1631106,1630256,1629726,1630227
22200064,1610612747,203076,2544,1629022,201976,1628972,1630559,1629134,1627745,1629308
22200065,1610612748,1628997,1629639,1628389,202710,1629622,200768,1629216,1629130,1631107
22200066,1610612742,203493,1629029,1627827,1628467,203501,203915,1626174,1630182,201580
22200067,1610612746,202704,1627826,1626181,202331,201587,202322,1629611,1628379,203496
22200068,1610612748,1628389,202710,200768,1629622,1629639,1628997,1629216,1629130,1631107
22200069,1610612763,1630217,1629630,1630583,1631222,1628415,203500,1626145,1629634,1631223
22200070,1610612737,1627749,1629027,1628988,203200,1628381,203991,1630168,1630552,1629631
22200071,1610612766,1628372,202330,1630547,1629023,1629667,1626162,1630177,203486,1630208
