,GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9,DAY,WEEK,MONTH,HOME_TEAM_WINS
455,22100325,1610612740,1627742,1628984,1629638,1630529,202685,202066,1630530,203107,1630184,1610612742,204001,1629029,203501,1627827,1628973,1628425,203493,203504,1628467,335.0,48.0,12.0,0
456,22100326,1610612760,1628983,1629652,1630526,1630544,1629647,1628778,1629660,1629676,1630598,1610612745,1629726,1630256,201569,1629717,1628464,1630231,1630528,1627863,1630578,335.0,48.0,12.0,0
457,22100327,1610612746,1628379,202704,1629611,1627826,1630527,202694,202339,201586,1628392,1610612758,1630169,1628368,1626158,1629056,1630558,1629002,1627741,203458,1629663,335.0,48.0,12.0,0
458,22100328,1610612752,202692,203944,1630193,203095,1629011,201565,1630167,1629656,1628995,1610612741,201942,203897,1628366,202696,1627936,1629750,1630245,1627884,1628972,336.0,48.0,12.0,0
459,22100329,1610612761,1630567,1627832,1627783,1629018,1630173,1629004,1630625,1628449,1629139,1610612749,201950,203114,1628960,1626192,1626171,201588,1630572,203648,203918,336.0,48.0,12.0,1
460,22100330,1610612763,1630583,1629723,1630214,1629001,203500,1626145,1628991,1630217,1628415,1610612760,1629660,1628778,1630544,1629652,1629676,1630526,1630466,1630197,203488,336.0,48.0,12.0,1
461,22100331,1610612756,1628969,101108,1629028,1629013,1629661,203109,1626166,201580,203901,1610612765,203924,1630191,1630165,1630595,1630180,1628977,1628402,202709,1626168,336.0,48.0,12.0,1
462,22100332,1610612757,203468,1626181,203496,203463,203994,1626204,203503,1628372,1629014,1610612759,1627749,1629640,1628401,1627751,203926,1630200,1627854,1629022,201152,336.0,48.0,12.0,0
463,22100333,1610612754,1627763,1627747,1627734,1630537,1626167,1629052,1629103,203087,202954,1610612748,200768,1629639,200782,1629130,1629216,203473,1630209,1628997,1629622,337.0,48.0,12.0,0
464,22100334,1610612764,203078,203915,1628398,1630166,1629655,1626149,203526,1628988,202722,1610612739,1628386,1628374,1630596,1629636,1630171,201937,201567,1630205,1629685,337.0,48.0,12.0,0
465,22100335,1610612737,1629027,1628381,1628989,203991,1626153,201568,1627789,101150,203524,1610612755,203954,201980,203552,1630178,1627777,1629680,1629003,1627788,203083,337.0,48.0,12.0,0
466,22100336,1610612751,201142,201935,201988,200746,1627761,201949,1630560,200794,1628971,1610612750,1630162,1629675,1626156,1629020,1627736,1630195,1627752,1629006,1630233,337.0,48.0,12.0,1
467,22100337,1610612745,1626174,201569,1629726,1630256,1627863,1629717,1630578,1629645,1630231,1610612753,1630175,1630532,1628976,203914,1628964,203082,1629643,1630181,1629021,337.0,48.0,12.0,1
468,22100338,1610612742,1629029,1628973,1627827,1628467,203493,203501,203939,1628425,203504,1610612740,1627742,1630529,1628984,1629638,202685,202066,1626195,203107,1630184,337.0,48.0,12.0,0
469,22100339,1610612762,203497,1628378,1626220,201144,202711,204060,203903,200752,202355,1610612738,203471,1628369,203935,201143,1626196,1629684,1629057,1629641,1630174,337.0,48.0,12.0,1
470,22100340,1610612744,201939,1629673,203110,203952,1627780,1629308,203490,202357,1626172,1610612756,1629661,101108,1629028,203109,1628969,1629013,1626166,1630688,201580,337.0,48.0,12.0,1
471,22100341,1610612747,203076,2544,201566,1628370,1629659,2546,2730,201961,1630559,1610612746,202331,202704,202694,201586,1628379,1627826,202339,1629611,1628392,337.0,48.0,12.0,0
472,22100342,1610612752,203095,203944,202692,1629628,201565,1629011,1630167,1630193,203457,1610612743,1630192,203115,203999,1630267,1628420,201145,203932,1628432,203210,338.0,48.0,12.0,0
473,22100343,1610612751,201935,201142,201988,200746,1628971,1630560,1627761,200794,1628975,1610612741,1628366,201942,203897,202696,1627884,1630245,1628972,1627936,1628993,338.0,48.0,12.0,0
474,22100344,1610612749,201950,203114,1626171,1626192,1630606,203918,1630572,203648,202083,1610612748,1629639,1628997,1629216,200768,1629130,203473,1629622,1630209,200782,338.0,48.0,12.0,1
475,22100345,1610612742,1627827,1628973,1628467,203501,203493,203939,1628425,203504,1628373,1610612763,1626145,1630217,1628415,1628991,203500,1629001,1630214,1629723,1630583,338.0,48.0,12.0,0
476,22100346,1610612744,201939,203110,1629308,203952,1627814,1629673,1629185,202357,1626172,1610612759,1629640,1627749,1628401,1627751,1629022,203926,1630200,1627854,201152,338.0,48.0,12.0,0
477,22100347,1610612757,1628372,203468,1626181,1626204,203463,203496,203994,203469,203503,1610612738,1629684,203471,1628369,203935,202683,1630174,1629057,1630202,1626196,338.0,48.0,12.0,0
478,22100348,1610612758,1630169,1628368,1629056,1630558,1626158,1629002,1628963,1627741,203458,1610612746,202331,202694,202704,1627826,1628379,1629611,202339,1628392,1630527,338.0,48.0,12.0,1
479,22100349,1610612739,1630596,1628374,1629636,1628386,201937,1630171,1626224,201567,1630205,1610612762,1628378,203497,1626220,202711,201144,203903,204060,200752,1630215,339.0,48.0,12.0,0
480,22100350,1610612737,1627789,1628381,1629027,1628989,203991,201568,101150,1626153,203524,1610612766,1628970,1626162,1629023,202330,1628998,202397,1630550,1630208,1630547,339.0,48.0,12.0,0
481,22100351,1610612761,1630567,1627783,1627832,1630173,1629018,1628449,1629139,1629004,1630625,1610612764,203078,203915,1628398,1626149,203484,1630166,1629655,202722,203526,339.0,48.0,12.0,1
482,22100352,1610612745,201569,1630256,1626174,1629726,1629717,1627863,1630578,1628464,201571,1610612740,1627742,1628984,202066,202685,1629638,1630529,1626195,1630530,203107,339.0,48.0,12.0,1
483,22100353,1610612766,202330,1628970,1626162,1628998,1629023,1630547,1630550,1630208,1630176,1610612755,203552,202699,203954,1629003,201980,1629680,1627777,1627788,203083,340.0,49.0,12.0,0
484,22100354,1610612765,1630180,1630595,203924,1630191,1630165,1630240,1628402,1626168,1628367,1610612760,1628983,1629652,1630581,1629647,1629026,1630526,202324,203488,1630544,340.0,49.0,12.0,0
485,22100355,1610612754,1627734,1627763,1627747,1626167,1629052,1630537,1629103,203087,202954,1610612764,203078,1628398,203484,1626149,203526,1628988,1629655,1630557,1630166,340.0,49.0,12.0,1
486,22100356,1610612748,200768,1628997,1629639,202710,200782,1629216,1629130,203473,1630209,1610612763,1628415,1628991,1626145,1630217,203500,1629001,1629723,1630214,1630583,340.0,49.0,12.0,0
487,22100357,1610612741,1630245,1628366,203897,202696,1627884,1628972,1629744,1628396,1629653,1610612743,203932,203999,203115,1628420,201145,1630267,1630192,1628432,203210,340.0,49.0,12.0,1
488,22100358,1610612749,201950,203114,1626171,1626192,203507,1628960,202326,202083,203918,1610612739,1628386,1629636,1628374,1630596,201937,1626224,201567,1630171,1630205,340.0,49.0,12.0,1
489,22100359,1610612750,1626157,1630162,1629020,1627736,1629162,1630183,1630195,1627752,1629675,1610612737,1628989,1627789,1629027,203991,1628381,201568,1626153,101150,203476,340.0,49.0,12.0,0
490,22100360,1610612756,1628969,101108,1629028,203109,1629661,1629013,1626166,201580,203901,1610612759,1627749,1627751,1629640,203926,1628401,1627854,1629022,1630563,1630200,340.0,49.0,12.0,1
491,22100361,1610612744,1629673,201939,203952,203110,1627814,203490,1627780,1629308,1626172,1610612753,1630532,1628976,203914,1630175,1629643,1630181,203082,1628964,1629021,340.0,49.0,12.0,1
492,22100362,1610612757,1626181,1628372,1626204,203503,203994,203496,203469,1629604,203463,1610612746,202331,1628379,202704,202694,1627826,1630527,1629611,202339,1628392,340.0,49.0,12.0,0
493,22100363,1610612742,1627827,1629029,204001,203493,203501,1628973,203939,1628467,1628373,1610612751,201935,201142,201988,201949,200746,1629651,1630560,1628971,1627761,341.0,49.0,12.0,0
494,22100364,1610612759,1627749,1628401,1627751,203926,1627854,1629022,1629640,1628966,1629234,1610612752,1629628,202692,203944,1630193,203457,1629011,201565,203095,1630167,341.0,49.0,12.0,0
495,22100365,1610612747,2544,201566,203076,1629659,202340,2546,1628370,201961,2730,1610612738,1628369,203935,203471,201143,1629057,1629641,1626196,1630174,1629684,341.0,49.0,12.0,1
496,22100366,1610612766,1628970,1628998,1626162,202330,1629023,1630208,1630550,1630547,1630176,1610612755,203552,202699,203954,201980,1630178,1629003,1629680,203083,1627777,342.0,49.0,12.0,0
497,22100367,1610612739,1629636,1628386,1630596,1630171,1628374,201937,1626224,201567,1630698,1610612741,1628366,203897,1630245,202696,1627884,1628972,1629653,1628396,1628993,342.0,49.0,12.0,1
498,22100368,1610612765,203924,1630595,1628402,1630191,1628977,1626168,1630180,1630165,202709,1610612764,203078,1628398,203915,203484,1629655,203526,1630166,1626149,202722,342.0,49.0,12.0,0
499,22100369,1610612754,1627734,1627763,1626167,1630537,1627747,1629052,202954,1629103,203087,1610612752,1629628,203944,202692,1630193,201565,203095,1630167,1629011,201959,342.0,49.0,12.0,1
500,22100370,1610612748,200768,200782,1628997,1629644,1629639,1629130,1629622,1629216,203473,1610612749,201950,203114,203507,1626192,1626171,1628960,202326,203918,202083,342.0,49.0,12.0,1
501,22100371,1610612761,1627832,1630567,1629018,1627783,1628449,1629139,1629067,1630551,1630625,1610612760,1629652,1628983,1629647,1630581,1629026,1630526,1630544,202324,203488,342.0,49.0,12.0,0
502,22100372,1610612745,1629726,1626174,1629717,201569,1630256,1630528,1630231,201571,1630578,1610612751,201935,1630560,201988,1630561,1628971,201949,200794,1627761,1629651,342.0,49.0,12.0,1
503,22100373,1610612763,1626145,1630217,1628991,1628415,203500,1629001,1629681,1629723,1630214,1610612742,1629029,1628973,1627827,203493,204001,203501,203939,1628467,1629650,342.0,49.0,12.0,0
504,22100374,1610612750,1626157,1630162,1629020,1627736,1630183,201976,1627752,1630195,1629675,1610612762,1628378,203497,1626220,202711,204060,203903,201144,200752,1630235,342.0,49.0,12.0,0
505,22100375,1610612740,1627742,1628404,202685,1630529,1628984,1629638,1626195,202066,1630184,1610612743,203932,203115,203999,1628420,201145,1630267,1630538,203210,1628432,342.0,49.0,12.0,0
506,22100376,1610612744,1629673,201939,203952,203110,203490,202357,1626172,1629308,1627814,1610612757,1626181,1628372,203496,203994,1629642,203463,1626204,203503,1629604,342.0,49.0,12.0,1
507,22100377,1610612758,1630169,1628368,203084,1629056,1630558,202684,1628963,1627741,203458,1610612753,1628976,1630175,203082,1630532,203914,1628964,201577,1629643,1630181,342.0,49.0,12.0,1
508,22100378,1610612746,202704,202694,1629611,1627826,1628379,1630527,202339,1628392,201587,1610612738,203471,203935,1628369,201143,1626196,1629684,1629057,1629641,202683,342.0,49.0,12.0,1
509,22100379,1610612755,202699,203552,203954,1630178,1629003,201980,1629680,1627788,1627777,1610612762,203497,1628378,1626220,203903,202711,201144,204060,200752,202355,343.0,49.0,12.0,0
510,22100380,1610612763,1626145,1630217,203500,1628991,1629001,1629723,1630214,1629681,1629633,1610612747,203076,2544,201566,202340,1629659,1628370,2546,201961,2730,343.0,49.0,12.0,1
511,22100381,1610612759,1628401,1627749,1628966,1627751,203926,1629022,1630170,1629234,1630200,1610612743,203932,203999,203115,1628420,1630267,201145,1630192,1630538,1628432,343.0,49.0,12.0,1
512,22100382,1610612766,1628998,202330,1626162,1628970,1630550,1630547,1630176,1630539,1629083,1610612758,1630169,1628368,1627741,1628963,203084,1630558,1629056,202684,203458,344.0,49.0,12.0,1
513,22100383,1610612754,1627763,1626167,1627747,1627734,1629052,1630537,1629103,202954,203087,1610612742,1627827,1629029,1628973,204001,203501,203939,203493,1628467,1629650,344.0,49.0,12.0,1
514,22100384,1610612737,1628381,1629027,1628989,203991,1627789,201568,1629629,101150,1626153,1610612751,201935,201142,201988,1630560,200746,201949,1628971,1629651,1627761,344.0,49.0,12.0,0
515,22100385,1610612761,1630567,1627783,1629018,1627832,1628449,1629139,1629004,1630551,1630625,1610612752,203944,202692,201565,1629628,1630193,203095,1630167,1629011,203457,344.0,49.0,12.0,1
516,22100386,1610612745,1629726,1629717,201569,1630256,1626174,201571,1630578,1630231,1630528,1610612749,203507,203114,201950,1626171,1626192,1628960,202083,203918,1630606,344.0,49.0,12.0,0
517,22100387,1610612750,1630162,1626157,1629020,1627736,201976,1630183,1630195,1629669,1629675,1610612739,1629636,1630171,1626224,1628386,1630596,201937,201567,1628374,1629731,344.0,49.0,12.0,0
518,22100388,1610612740,1627742,1628404,1630529,202685,1628984,1629638,203107,202066,1626195,1610612765,1630595,1630180,203924,1630165,1626168,1628402,1630191,1628977,1628367,344.0,49.0,12.0,1
519,22100389,1610612760,1629652,1630581,1628983,1630544,1630526,1629647,1629026,1630197,202324,1610612747,2544,201566,1630559,202340,1629659,2546,1628370,201961,2730,344.0,49.0,12.0,0
520,22100390,1610612756,1628969,1629661,203109,101108,201580,1629013,1626166,1630188,203901,1610612738,1628369,203471,203935,201143,1629684,1629641,1629057,1630174,1630202,344.0,49.0,12.0,1
521,22100391,1610612746,1628379,1629611,202704,1627826,202339,202694,1630527,1628392,1626159,1610612753,203914,1630175,1630532,1628976,1628964,203082,1629021,1629643,1630181,345.0,49.0,12.0,1
522,22100392,1610612764,203078,203484,203915,1629655,1630166,203526,202722,1626149,1630557,1610612762,1628378,203497,1626220,202711,201144,203903,204060,202355,200752,345.0,49.0,12.0,0
523,22100393,1610612739,1628386,1630596,1629636,1630171,1626224,201937,1628374,201567,1629731,1610612758,1627741,1630169,1628368,1630558,203084,203458,1628963,1629056,1629002,345.0,49.0,12.0,1
524,22100394,1610612748,1629639,200782,1629216,200768,203473,1629644,1629130,1629622,1630209,1610612741,1628366,203897,1628972,202696,1628035,1627936,1629653,1628396,1629076,345.0,49.0,12.0,1
525,22100395,1610612763,1626145,1628415,1630217,203937,1630214,203500,1629001,1629681,1629723,1610612745,1626174,1629717,1629726,201571,1630256,1630578,1630528,1630231,1628464,345.0,49.0,12.0,1
526,22100396,1610612755,203552,202699,1629680,203954,1630178,1629003,201980,203083,1627777,1610612744,203952,1629673,201939,203110,1626172,203490,202357,1627780,1629308,345.0,49.0,12.0,1
527,22100397,1610612759,1630200,1627749,1630170,1629022,1628401,1629640,1629234,1627854,201152,1610612743,203999,203932,1628420,1630267,201145,1630538,1630210,1628432,1630192,345.0,49.0,12.0,0
528,22100398,1610612752,1629656,201565,203944,1628995,203457,203095,1630193,1629011,1630540,1610612749,201950,203507,203114,1626171,1628960,1626192,203918,201588,202326,346.0,49.0,12.0,0
529,22100399,1610612765,1630191,1630595,1628402,1630240,1630180,1630165,1628977,203585,1628367,1610612751,201142,201988,1630560,200746,1629651,201949,1628971,1627761,201933,346.0,49.0,12.0,0
530,22100400,1610612760,1628983,1629647,1630581,1630197,1629026,202324,1630526,1629652,1630544,1610612742,1628973,204001,1628467,1627827,203493,203501,1629650,1630182,203504,346.0,49.0,12.0,0
531,22100401,1610612759,1628401,1627751,1627749,203926,1629640,1629022,1630170,1630200,1629234,1610612740,1627742,1628404,202685,1628984,1629638,1630529,203107,1626195,202066,346.0,49.0,12.0,1
532,22100402,1610612757,1626181,203081,203496,1629014,1626204,203994,1629642,203463,1630570,1610612750,1626156,1626157,201976,1629020,1630162,1630183,1627736,1629669,1629675,346.0,49.0,12.0,0
533,22100403,1610612747,2544,201566,1629659,202340,1630559,2546,2730,1628370,201599,1610612753,1630532,1630175,203914,203082,1628976,1629643,201577,1630181,1628964,346.0,49.0,12.0,1
534,22100404,1610612739,1629636,1630171,1630596,1628386,1628374,201937,201567,1630205,1626224,1610612748,200768,200782,1629216,1629130,1629639,203473,1630209,1629644,1629622,347.0,50.0,12.0,1
535,22100405,1610612754,1627747,1627763,1627734,1626167,1629103,1629052,1630537,203087,202954,1610612744,201939,203952,203110,1629673,1626172,203490,1627814,1629308,1627780,347.0,50.0,12.0,0
536,22100406,1610612761,1630567,1629018,1627783,1627832,1629139,1630551,1628449,1629004,1630201,1610612758,1628368,1627741,1628963,1630558,203084,1630169,1629002,203458,1629056,347.0,50.0,12.0,1
537,22100407,1610612737,1629027,1628989,203991,1629629,201568,1628381,1627789,101150,1626153,1610612745,201569,1629726,1630231,1626174,1630578,1630256,1630528,201571,1629717,347.0,50.0,12.0,0
538,22100408,1610612738,1628369,201143,1627759,203935,1629684,203471,1629057,1629641,1630174,1610612749,203507,201950,1628960,1626192,1626171,203918,203114,202326,1630606,347.0,50.0,12.0,1
539,22100409,1610612763,1628415,1628991,1626145,1629723,1630217,1629001,203500,1630214,203937,1610612755,1627788,1630178,1629003,1627777,202699,1629646,1629680,203083,201980,347.0,50.0,12.0,1
540,22100410,1610612742,203493,1627827,1628467,203501,204001,1628973,203504,1630182,1629650,1610612766,1626162,1626179,202330,1628998,1629023,1628970,1630547,1630550,1630539,347.0,50.0,12.0,1
541,22100411,1610612743,203932,1628420,203999,201145,1630267,1628432,1630538,1630192,1630210,1610612764,203078,202722,203484,1626149,203915,1629655,1630557,1630166,203526,347.0,50.0,12.0,1
542,22100412,1610612746,1629611,1628379,202694,202704,1627826,202339,1628392,1630527,1626159,1610612756,1629661,101108,1628969,1626166,1629013,201580,203109,203901,1630688,347.0,50.0,12.0,1
543,22100413,1610612751,201142,1630556,201988,1630561,201933,1629651,1630560,1630549,1627761,1610612761,1627832,1627783,1630567,1629018,1628449,1629139,1630551,1629004,1630201,348.0,50.0,12.0,1
544,22100414,1610612752,202692,203944,201565,203095,203457,1630193,1630540,1628995,1629011,1610612744,201939,1629673,203952,203110,1626172,1627814,202357,2738,1629308,348.0,50.0,12.0,0
545,22100415,1610612741,203897,1628366,1630245,202696,201942,1628972,1629632,1627884,1628035,1610612765,1630180,1630165,1628367,1630595,1630191,1630240,1628977,1630199,1626168,11.0,2.0,1.0,1
546,22100416,1610612757,203081,1626181,203994,203496,1629014,1626204,1629642,203503,203463,1610612756,1629028,101108,203109,1628969,1626166,1629661,1629013,203901,201580,348.0,50.0,12.0,0
547,22100417,1610612739,1629731,1629636,1630171,201937,1630205,202334,1628374,1628386,1626224,1610612745,1629726,1630256,1630578,1630528,1628021,1630231,1629717,1628464,1630586,349.0,50.0,12.0,1
