GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9
22200283,1610612756,1626164,1628969,1628470,1626166,1629028,1627814,202687,1630613,1629006
22200284,1610612744,201939,202691,203952,203110,1626172,1629673,1628978,1630228,203210
22200285,1610612746,202704,1629611,1627826,202694,1629599,201587,202322,1626181,203496
22200286,1610612761,1628384,1627832,1628449,1627823,1629018,201152,203920,1630288,1630201
22200287,1610612745,1630578,1630224,1629645,1631095,201569,1629726,1631106,1630227,1630231
22200288,1610612759,1630170,1629640,1630200,203926,1629641,1628380,1631103,1629676,1631110
22200289,1610612756,1628969,1626164,1629028,1626166,1628470,1627814,1630688,1629013,202687
22200290,1610612751,1626220,202681,201142,1627732,1629651,203552,203925,1628410,1630560
22200291,1610612750,1630162,1626156,1626157,203497,203085,1629669,203937,1627854,1629675
22200292,1610612746,1629611,1627826,202694,1629599,1626181,202704,201587,202322,1629650
22200293,1610612737,1627749,1629027,1628381,1629631,1630168,1631100,1630235,1626163,1630552
22200294,1610612738,1627759,1629684,1628401,203935,201143,1627763,1628436,1630573,1630202
22200295,1610612765,1630180,1630165,1628963,1630587,202692,1631105,1628977,203585,1628995
22200296,1610612752,1629628,1628973,203944,1629011,1629656,1629629,1628392,1630167,201565
22200297,1610612753,1629626,1631094,203914,1630532,1629021,1631216,1630181,1629678,1628964
22200298,1610612749,201950,1628960,1626171,1628975,203507,201572,201588,1629670,1626192
22200299,1610612755,1629003,202699,203954,1629001,200782,1627788,1627777,1630194,1627863
22200300,1610612764,203078,1628398,204001,1630692,1628420,1630557,1630166,203115,1629655
22200301,1610612738,203935,1628369,1630573,1628401,1627763,1629684,201933,1628436,1630202
22200302,1610612751,201142,202681,1626220,1629651,203925,203552,1627732,1630560,1628410
22200303,1610612761,1628384,1627832,1627783,1630567,201152,1629018,1628449,1627823,1631132
22200304,1610612740,1630529,1630530,1629627,1630631,1630700,202685,1628984,1626195,202066
22200305,1610612743,1628971,203999,202397,1627750,1628432,203484,1628427,201599,1630192
22200306,1610612762,1628374,203903,1629012,203482,1627736,1629020,1629638,1629659,1628962
22200307,1610612758,1627734,1628989,1628370,1628368,203084,1630558,1631099,1629056,1629002
22200308,1610612747,203076,2544,1630559,203471,1628972,201566,1629022,1629117,1629134
22200309,1610612765,1631105,1630191,1630165,1628963,1630587,202709,202711,1630180,1628995
22200310,1610612742,1629029,203501,1627827,1630182,1626174,1628467,203915,203939,203493
22200311,1610612757,1629014,203924,1626159,1628404,203994,1630570,1629642,1631101,1629234
22200312,1610612739,1627747,1629636,1629731,1626224,1628378,1630596,1629603,1630171,201577
22200313,1610612753,1631094,1630532,1629626,1629021,1630175,203082,1628365,203914,1631216
22200314,1610612738,1628369,203935,201143,1629684,1627759,1627763,1628401,1628436,1630573
22200315,1610612751,1626220,202681,203925,201142,1629651,203552,1630560,1628410,202693
22200316,1610612752,203944,1628973,1629656,1629628,1629011,1630193,1629629,1630167,201565
22200317,1610612750,1630162,203937,1626156,1629669,203497,1629675,1631111,203085,1627854
22200318,1610612740,1629627,1630530,1630700,1630631,202685,1630529,1628984,1626204,202066
22200319,1610612760,1629652,1631114,1630581,1630544,1630526,1631172,1629026,1630197,1629647
22200320,1610612743,1628971,203932,1627750,203999,203484,202397,1628427,1628432,201599
22200321,1610612756,1628969,1626166,1629028,1626164,1628470,1627814,1629013,1630688,1629111
22200322,1610612762,203903,1628374,203482,1629012,1629020,1631117,1627736,1629638,1631323
22200323,1610612758,1628989,1628368,1631099,203084,1627734,1628370,1630558,1629002,1629056
22200324,1610612747,1630559,2544,203076,203471,201566,201976,1628418,1631108,1629134
22200325,1610612765,202711,1630191,1631093,1628963,1630165,202692,1630180,1631105,1628995
22200326,1610612766,1626179,1626162,1629023,203486,1629667,1631121,1630177,1630208,1630539
22200327,1610612737,1627749,1631100,1629633,1630552,203991,203992,1628988,1630168,1630249
22200328,1610612738,1627759,203935,1628369,201143,1629684,1628401,1627763,1628436,1630573
22200329,1610612751,202681,201142,1626220,1629651,203925,203552,203933,1628410,202693
22200330,1610612739,1630596,1628378,1629636,1627747,201567,1630171,1626224,1630205,1629603
22200331,1610612749,201950,203507,201572,1628960,203114,1626171,1628975,1626192,202083
22200332,1610612763,1628415,1629630,203500,1629723,1628991,1631223,1630583,1626145,1629634
22200333,1610612759,1629640,1630170,1628966,1630200,1629641,1628380,1629646,1631103,1629676
22200334,1610612756,1626166,1628969,1626164,1629028,1627814,203967,1630688,1629013,202687
22200335,1610612762,1628374,1627736,203903,1629012,1631117,1629659,203482,1631323,1629020
22200336,1610612744,202691,203110,201939,203952,1626172,1629673,1628978,1630237,1630228
22200337,1610612752,203944,1630193,1629656,1628973,1629011,1630167,1629628,201565,1628392
22200338,1610612746,1629599,1627826,1629611,202694,202704,203496,1630527,1631217,1630554
22200339,1610612766,1626162,1626179,1629667,1629023,203486,1630177,1630208,1631121,1630539
22200340,1610612761,1627832,1628384,1630567,1627783,1629018,1631132,1628449,201152,1630625
22200341,1610612750,1630162,1626156,203937,1629675,1629162,1629669,1630183,1631111,203085
22200342,1610612744,201939,203952,203110,1629673,1626172,1628978,1630228,1630237,1630541
22200343,1610612762,203903,1628374,203482,1629020,1629012,1627736,1629659,1631117,1631323
22200344,1610612740,1629627,203468,1630530,1630631,1630230,1630700,1626204,1626195,202685
22200345,1610612759,1629640,1630170,1628966,1630200,1631103,1629646,1629676,1628380,1628993
22200346,1610612751,1626220,202681,201142,1629651,203925,203933,203552,1630560,1630549
22200347,1610612765,1630180,1630165,1631093,1630191,202711,1628963,202709,202692,1631105
22200348,1610612752,1629656,203944,1629011,1628973,1629628,1630193,1630540,1628392,1630167
22200349,1610612764,204001,1628398,1628420,1630557,1630692,1630166,203115,1629655,201959
22200350,1610612758,203084,1627734,1628368,1628989,1630558,1628370,1631099,1629644,1629002
22200351,1610612757,1629014,203924,1628404,203081,203994,1626159,1631101,1630570,1629234
22200352,1610612766,1626162,1626179,1629667,1629023,203486,1630208,1631121,1630177,1630539
22200353,1610612753,1630532,1631094,1628365,1629021,1631216,203082,1630175,1629626,1629678
22200354,1610612737,1627749,1629027,203991,1631100,1630552,1629633,203992,1630168,1630249
22200355,1610612761,1628384,1630567,1627783,1627832,1629018,1631132,1628449,201152,1630625
22200356,1610612745,1630224,1629645,201569,1631095,1630578,1631106,1630231,1628981,1630227
22200357,1610612763,1626145,1628415,1630583,1631223,203500,1631113,1629634,1630214,1631246
22200358,1610612742,1630182,1629029,203915,1626174,1628467,203493,1627827,203501,203939
22200359,1610612744,201939,202691,203110,1629673,1630237,1630228,1628978,1626172,203210
22200360,1610612739,1628378,1628386,1629636,1630596,1630205,1627747,1626224,1630171,201567
22200361,1610612748,1629639,1628389,200768,1628997,1629622,1629312,203506,1629130,1631107
22200362,1610612743,203999,203932,1627750,1630538,1628971,203484,201145,1631128,1630192
22200363,1610612753,1631094,1630532,1629021,1629626,1628365,1630175,1628964,1629678,1631216
22200364,1610612751,1626220,201142,202681,203925,1629651,203552,202693,1628410,203933
22200365,1610612752,1629628,203944,1629656,1630540,1628973,1629011,1630193,1628392,1630167
22200366,1610612761,1628384,1629018,1627783,1630567,1627832,1628449,1631132,201152,1630201
22200367,1610612741,201942,202696,203897,1627936,1630172,1630245,1629632,1627884,201609
22200368,1610612763,1628415,1629630,1629723,1628991,1629634,1630583,1626145,203500,1630533
22200369,1610612749,201950,201572,203507,203114,1628960,1626192,1626171,1628975,201588
22200370,1610612750,1630183,1630162,203497,1626156,1629669,203937,1629162,203085,1629675
22200371,1610612740,1630530,1629627,1630230,1626204,202685,203468,1630700,1630631,1628984
22200372,1610612762,203903,1627736,203482,1629638,1629012,1631117,1629020,1631323,200752
22200373,1610612756,1628969,1626164,1629028,101108,1628470,1629006,1629013,1626166,1629111
22200374,1610612748,1628997,1629639,1628389,202710,1629622,1630696,203506,203473,1629312
22200375,1610612759,1629640,1630200,1629641,1628380,1626196,1631103,203926,1629646,1629676
22200376,1610612757,203924,203081,1628404,1629014,203994,1626159,1629234,1631101,1630570
22200377,1610612766,1626162,1626179,1631121,203486,1630177,1629023,1629667,1630539,1630208
22200378,1610612754,1627741,1631097,1630169,1626167,1629614,1629052,204456,1629048,1630174
22200379,1610612753,1631094,1630532,1629021,1629626,1628365,1630175,203082,1628964,1629678
22200380,1610612751,202681,1626220,201142,203552,203925,203933,1627732,1628410,1630549
22200381,1610612739,1630596,1627747,1626224,1629636,1628386,1630205,1630171,203526,1629603
22200382,1610612755,201935,203954,1629001,202699,200782,1629003,1629680,1627788,1630194
22200383,1610612763,1629630,1628415,1628991,1629723,1629634,203500,1626145,1630583,1630533
22200384,1610612740,1629627,203468,1630230,202685,1630530,1630631,1626204,1630700,1628984
22200385,1610612762,1627736,203903,203482,1629020,1629638,201144,1631117,200752,1630534
22200386,1610612742,1629029,203915,1627827,1628467,203501,1630182,1626174,203939,203493
22200387,1610612748,200768,1629639,1628997,202710,1628389,203506,1629622,203473,1629130
22200388,1610612754,1630169,1627741,1629614,1626167,1631097,204456,1629052,1630174,1630188
22200389,1610612764,1630557,1630166,1628398,1630692,204001,1630264,1629653,1629655,201959
22200390,1610612739,1627747,1630596,1628386,1629636,1630205,1626224,1630171,203526,201577
22200391,1610612741,201942,1630245,1630172,203897,1629632,202696,1627884,203083,201609
22200392,1610612744,201939,203110,202691,1629673,1626172,1630228,1628978,1630541,1630237
22200393,1610612743,1627750,203999,203484,203932,1628971,1631128,1630538,201145,201599
22200394,1610612757,203081,203924,1629014,1628404,203994,1631101,1629234,1626159,1630570
22200395,1610612740,203468,1629627,1630230,1630700,1630530,1626204,202685,1630631,1628984
22200396,1610612765,202711,1630180,1631093,1630165,1628963,1630191,202692,1631105,202709
22200397,1610612752,1629628,1629656,203944,1628973,1628392,1630193,1630540,1629011,1630579
22200398,1610612753,1631094,1630532,1630175,1628964,1628365,203082,1629626,1629021,1630284
22200399,1610612755,201935,203954,202699,200782,1629001,1629003,1627777,1626149,1629680
22200400,1610612737,1629027,1631100,203992,1630235,203991,1629631,1630168,1630552,1628988
22200401,1610612745,1629645,1631095,1630224,201569,1630578,1630231,1631106,1630227,1630586
22200402,1610612754,1627741,1626167,1629614,1630169,1630174,1631097,204456,1629052,1630188
22200403,1610612764,1628398,1630692,1630557,203115,1630166,204001,1629655,1629653,1630264
22200404,1610612763,1628415,1626145,1629723,1628991,1629634,1631113,1631223,1630533,1630583
22200405,1610612742,1629029,203915,203493,1628467,203501,1627827,1626174,1628373,203939
22200406,1610612759,1629640,1630200,1628380,1630170,1626196,1629641,1629646,1631110,203926
22200407,1610612757,1629014,203924,1626159,203081,1628404,203994,1631101,1629234,1630570
22200408,1610612746,202331,202695,202704,201587,202694,1628379,1629611,202322,1627826
22200409,1610612755,201935,202699,1629003,203954,1627777,200782,1629680,1627788,1626149
22200410,1610612749,1626171,203507,203114,201572,1628975,1628960,1626192,201588,202083
22200411,1610612745,1630224,1629645,1631095,1630578,201569,1630231,1631106,1629726,1630227
22200412,1610612762,1627736,1628374,201144,203903,1629638,1631117,1629020,200752,203482
22200413,1610612747,203076,2544,1630559,201566,1628972,1629022,203471,201976,1628418
22200414,1610612766,1626179,1626162,1629667,203486,1630163,1629023,1630208,1630177,1630539
22200415,1610612754,1631097,1627741,1630169,1626167,1629614,1629052,1630174,1630188,204456
22200416,1610612753,1630532,1631094,1628365,1629021,1629626,203082,1630175,1628964,1629678
22200417,1610612761,1627783,1630567,1627832,201152,1629018,1627823,1628449,1631132,203920
22200418,1610612741,202696,203897,1630172,201942,1627936,1629632,203083,1627884,201609
22200419,1610612760,1630581,1628983,1629652,1631114,1629647,1630598,1630198,203488,1630197
22200420,1610612759,1629640,1630170,1630200,203476,1628966,1626196,1631110,203926,1629646
22200421,1610612742,1629029,203493,1626174,203915,203501,1627827,1628373,203939,202722
22200422,1610612743,203999,203932,203484,1627750,1630538,1628971,1631128,201145,201599
22200423,1610612746,202331,201587,202695,202694,202704,1629611,1628379,203496,1627826
22200424,1610612745,1629645,1630224,1631095,201569,1630578,1630231,1630586,1631106,1631102
22200425,1610612763,1630583,1629630,1631223,1630533,1628415,203500,1626145,1629723,1629634
22200426,1610612762,1628374,203903,203482,201144,1631117,1627736,1629020,1629638,200752
22200427,1610612746,1629599,1629611,202694,202322,1630527,1629650,203496,1630554,1631217
22200428,1610612766,1630163,1626179,1626162,202330,1630208,203486,1630550,1629667,1630177
22200429,1610612765,1631105,202711,1630165,1630180,1630191,202692,1631093,202709,1628963
22200430,1610612738,1628369,1627759,203935,1627763,1628401,1629684,1629057,201143,1630573
22200431,1610612739,1628386,1628378,1629636,1630596,1627747,1630205,1626224,201567,1630171
22200432,1610612755,1629001,201935,203954,1629003,200782,1627777,1629680,1627863,1626149
22200433,1610612761,1627832,1627823,1630567,1627783,1630201,1631132,1628449,201152,1630173
22200434,1610612741,201942,203897,1630172,202696,1627936,1629632,1629750,201609,1630245
22200435,1610612760,1628983,1631114,1630581,1630598,1630197,1629652,1630647,1630198,1630322
22200436,1610612742,1626174,203493,1629029,1627827,1628373,203501,203915,202689,203939
22200437,1610612747,2544,203471,1630559,201566,1628418,201976,1629022,203076,1631108
22200438,1610612746,1629611,201587,202694,202695,1628379,202322,1629599,1631217,1630527
22200439,1610612759,1629640,1628966,1630200,1630170,1628380,203926,1627751,1631103,1631110
22200440,1610612739,1629636,1628378,1628386,1627747,1630596,1630171,1626224,201567,203526
22200441,1610612745,1630224,1630231,1629645,1631095,1631106,1630578,201569,1630227,1631102
22200442,1610612749,1626171,1628960,201950,201572,1630572,1630699,1628975,201588,1626192
22200443,1610612760,1629026,1629652,1631114,1630198,1630197,1630598,1630544,1630322,1630647
22200444,1610612756,1626164,1628969,101108,202687,1629006,1628470,1629111,1629013,1627814
22200445,1610612738,1627759,201143,1629684,1627763,203935,1628401,1629057,1630573,1628436
22200446,1610612754,1626167,1630169,1630174,1631097,1627741,1629614,204456,1630543,1630537
22200447,1610612765,202711,1630165,1630191,1631105,1631093,202692,1630180,1628963,1628995
22200448,1610612761,1630201,1627783,1627832,1630567,1628449,1627823,1631132,201152,1630625
22200449,1610612750,1630162,1626156,1630183,1630233,203085,1629669,203937,1629675,1630568
22200450,1610612743,203999,1628971,1627750,203484,203932,1631128,201145,1630538,201599
22200451,1610612747,2544,1629022,1630559,1628418,203471,1631108,201566,1627745,1628972
22200452,1610612739,1627747,1630596,1628386,1629636,1630171,1626224,201567,1628378,203526
22200453,1610612755,202699,203954,201935,1629001,200782,1629003,1627777,1626149,1627863
22200454,1610612737,1627749,1629027,1629631,203992,1630168,1631100,1628381,1630552,1628988
22200455,1610612745,1630224,1631095,201569,1629645,1630227,1631106,1630578,1630231,1630586
22200456,1610612750,1629675,1630162,1630183,203085,1626156,1629669,1627854,1630233,1631111
22200457,1610612740,203468,1629627,202685,1630529,1630530,1630631,1630230,1630700,1626195
22200458,1610612760,1628983,1631114,1629652,1629026,1630598,1630197,1630198,203488,1630647
22200459,1610612756,1627814,101108,1628470,1628969,1629013,1629028,1630688,202687,1629006
22200460,1610612758,1627734,1628368,1628989,1631099,203084,1628370,1630558,1629056,1629674
22200461,1610612765,1631093,202711,1631105,1630191,1630165,1630180,1628995,1628963,202692
22200462,1610612748,1629639,1629312,1628389,1629130,203506,1629622,203473,1631288,1631107
22200463,1610612752,1629656,1629628,203944,1628973,1629011,1630193,1630540,1628392,1630579
22200464,1610612756,1628969,101108,1629013,1629028,1628470,1630688,1627814,202687,1630613
22200465,1610612743,203484,203999,1628971,1631128,203932,201145,1628427,1630538,1630192
22200466,1610612739,1628386,1629636,1628378,1627747,201567,1630171,1630596,1626224,1629603
22200467,1610612755,203954,201935,1629003,1627777,1629001,202699,200782,1627863,1629680
22200468,1610612737,1630168,1627749,1629027,1629631,203992,1631100,1628381,1626163,1630552
22200469,1610612738,1628369,1627759,1627763,201143,1628401,1629057,1630573,1630202,1629684
22200470,1610612751,201142,1626220,1628410,1629651,203933,1629139,203925,1627732,203552
22200471,1610612752,1629628,203944,1628973,1630193,1629011,1628392,1630540,1630579,201565
22200472,1610612745,1630224,1629645,201569,1630578,1630231,1631095,1631106,1630586,1630227
22200473,1610612750,203497,1630162,1626156,203085,1630183,1629669,1627854,1629675,1631111
22200474,1610612760,1629652,1628983,1630581,1631114,1629026,203488,1630197,1630198,1630598
22200475,1610612758,1627734,1631099,203084,1628989,1628368,1628370,1630558,1629056,1629674
22200476,1610612746,202695,202331,202694,1628379,1627826,202704,201587,1626181,202322
22200477,1610612740,203468,1630529,1630530,202685,1630631,1630230,1626195,1630700,1629637
22200478,1610612762,1631117,203903,1628374,1629020,201144,1627736,1629638,1629012,200752
42100101,1610612748,202710,200768,1628389,1629622,1629216,200782,1629130,1629639,203473
42100102,1610612748,202710,200768,1629639,1629216,200782,1628389,1629622,1628997,203473
42100103,1610612737,1629027,1628989,203992,1629631,1626153,201568,1630168,1628381,203476
42100104,1610612737,1629027,1629631,1628989,1626153,1628381,203991,203992,1630168,201568
42100105,1610612748,1628389,203506,1629639,1629622,200782,1629216,1628997,1629130,203473
42100111,1610612738,1628369,201143,1627759,203935,1628401,1629684,1628464,1630202,1630238
42100112,1610612738,1628369,1627759,203935,201143,1629684,1628464,1630202,1628401,1630238
42100113,1610612751,201142,202681,1628971,203552,201988,1629651,203083,201609,201933
42100114,1610612751,201142,202681,203552,1628971,201609,1629651,201988,201933,203083
42100121,1610612749,201950,203114,203507,201572,202083,1626171,1628960,1626192,1628975
42100122,1610612749,203507,201950,201572,202083,203114,1626192,1628960,1628975,1626171
42100123,1610612741,201942,203897,1630172,202696,1627936,1629632,1630245,1627884,1628972
42100124,1610612741,203897,201942,202696,1630172,1630245,1627936,1627884,1629632,1629750
42100125,1610612749,201950,1626171,203507,201572,1628960,202083,1626192,1628975,201586
42100131,1610612755,201935,1630178,203954,202699,201980,1629680,1627777,1629003,1630194
42100132,1610612755,201935,1630178,202699,201980,203954,1629003,1630194,1629680,1627777
42100133,1610612761,1627783,1628384,1629018,1627832,1630173,1628449,203920,1630201,201152
42100134,1610612761,1627783,1629018,1628384,201152,1630567,1630173,1628449,1627832,203920
42100135,1610612755,202699,1630178,203954,201935,201980,1629680,1627777,1629003,1630194
42100136,1610612761,1627783,1629018,1630567,1628449,1628384,1630173,201152,203920,1629139
42100141,1610612756,1626164,1628969,101108,1629028,203109,1629661,1626166,201580,1628470
42100142,1610612756,1628969,101108,1629028,203109,1629661,1626164,1626166,201580,1629013
42100143,1610612740,203468,1630529,1627742,202685,1626204,1630530,1630631,1628984,1630230
42100144,1610612740,1627742,203468,1630529,202685,1626204,1630631,1630530,1629637,1628984
42100145,1610612756,1628969,101108,1629661,1629028,1629013,203109,1626166,201580,202687
42100146,1610612740,1627742,1630529,203468,1630631,202685,1630530,1626204,1629637,1628984
42100151,1610612763,1629630,1628415,1630217,1629634,203500,1628991,203937,1626145,1629001
42100152,1610612763,1630217,1629630,1628991,1628415,1629634,1630214,1630533,203937,1629001
42100153,1610612750,1630162,1626156,201976,1626157,1629020,1627736,1630183,1629675,1627752
42100154,1610612750,1626157,201976,1630162,1629020,1626156,1629162,1627752,1627736,1630183
42100155,1610612763,1630217,1629630,1629634,1628415,1626145,1628991,203937,1630214,1630533
42100156,1610612750,1630162,1626157,201976,1630183,1626156,1629162,1627736,1629020,202328
42100161,1610612744,1629673,203952,202691,203110,203490,201939,1627780,202357,2738
42100162,1610612744,202691,1629673,203952,203110,201939,203490,1627780,202357,1626172
42100163,1610612743,203999,203932,203115,1628420,201145,203085,1627854,1630538,203210
42100164,1610612743,203999,203085,203932,203115,1628420,1630538,201145,203210,1627854
42100165,1610612744,202691,201939,203110,1627780,1629673,203490,203952,1626172,1630228
42100171,1610612742,203493,1627827,1628973,203915,1628467,203939,202722,1630182,1628425
42100172,1610612742,203493,1628973,1627827,203915,1628467,203939,202722,1630182,203504
42100173,1610612762,1628378,201144,1626220,202711,203903,203497,1627863,1629672,202355
42100174,1610612762,202711,1628378,203903,1626220,203497,201144,202355,1627863,1627823
42100175,1610612742,1627827,1628973,1629029,203493,203915,203939,1628467,1630182,202722
42100176,1610612762,1628378,203497,202711,1626220,201144,203903,1627863,1627823,202355
42100201,1610612748,1628389,1629622,202710,1629639,1629216,200782,203506,1628997,1630209
42100202,1610612748,202710,1629639,1628389,203506,1629216,1629622,200782,1628997,203473
42100203,1610612755,202699,1630178,201935,203954,201980,1629680,1630194,1627777,1629003
42100204,1610612755,1630178,201935,203954,202699,201980,1627777,1629680,1629003,1630194
42100205,1610612748,202710,200782,1629216,1628389,1629622,1629639,203506,1629130,203473
42100206,1610612755,203954,201935,1630178,202699,1629003,1627777,1629680,1627788,1630194
42100211,1610612738,1628369,1627759,201143,203935,1629684,1629057,1628401,1630202,1628464
42100212,1610612738,1628369,1627759,201143,1629684,1628401,1629057,1630202,1630238,203917
42100213,1610612749,201950,203507,1626192,202083,201572,1626171,1628960,201588,1628975
42100214,1610612749,203507,201950,1626192,1628960,201572,202083,201588,1626171,203648
42100215,1610612738,1628369,201143,203935,1627759,1628401,1629684,1628464,1630202,1630238
42100216,1610612749,201950,203507,1626192,1626171,202083,1628960,201572,201588,1628975
42100217,1610612738,201143,1629684,203935,1627759,1628369,1628401,1630202,1628464,203917
42100221,1610612756,1628969,1626164,1629028,101108,203109,1629661,1626166,201580,1629013
42100222,1610612756,1628969,101108,1626164,203109,1629028,202687,1629661,1629013,1626166
42100223,1610612742,1627827,203493,1628973,1629029,1628467,203915,1628373,203939,202722
42100224,1610612742,203493,1627827,1628973,1629029,1628467,203915,202722,203939,1628373
42100225,1610612756,1626164,101108,1628969,203109,1629661,1629028,202687,1629013,1630688
42100226,1610612742,203493,1628973,1629029,1628467,1627827,1628373,203915,203939,202722
42100227,1610612756,1626164,1628969,101108,203109,1629661,1629028,201580,1629013,1626166
42100231,1610612763,1629630,1630217,1628991,1629634,1628415,1629001,203937,1630214,1626145
42100232,1610612763,1629630,1630217,1628991,1630533,1629634,1629001,1626145,203937,1630214
42100233,1610612744,202691,201939,1629673,203110,203952,203490,1630228,1626172,1627814
42100234,1610612744,203952,202691,201939,203110,1629673,203490,1626172,1627814,1630228
42100235,1610612763,1628991,1626145,1629001,1628415,1630217,1630533,203500,203937,1629723
42100236,1610612744,202691,203952,201939,203110,1626172,1629673,1627814,202357,1630228
42100301,1610612748,202710,1628389,1629216,200782,1629622,1629639,203506,1628997,203473
42100302,1610612748,202710,1628389,203506,1629622,1629216,1629639,200782,1628997,1629130
42100303,1610612738,201143,1627759,1628369,1629684,203935,1628401,1630202,1628464,1629752
42100304,1610612738,1628401,1629684,1628369,201143,1627759,1630202,1629057,1630174,1628464
42100305,1610612748,202710,1628389,200782,1629130,200768,1629216,1629622,203506,1628997
42100306,1610612738,1628369,1627759,203935,1628401,201143,1629057,1629684,1630202,1630174
42100307,1610612748,202710,1628389,200768,1629622,203506,200782,1629216,1629639,203473
42100311,1610612744,203952,202691,201939,203110,1626172,1629673,203490,1627814,1629308
42100312,1610612744,203952,202691,201939,1626172,1629673,203110,203490,1630541,1627814
42100313,1610612742,1627827,1629029,203493,1628973,203915,1628467,202722,203939,1628373
42100314,1610612742,1627827,203493,1629029,1628973,203915,1628467,1628373,203939,202722
42100315,1610612744,203952,202691,201939,203110,1626172,1629673,202357,1630541,1629308
42100401,1610612744,202691,201939,203110,203952,1626172,1629673,203490,2738,1630228
42100402,1610612744,203110,201939,203952,202691,1627780,1629673,1626172,203490,202357
42100403,1610612738,1628369,1627759,203935,201143,1629057,1628401,1629684,1630202,1630174
42100404,1610612738,1628369,203935,1627759,1628401,1629057,201143,1629684,1630202,1630238
42100405,1610612744,203952,202691,201939,203110,1627780,1626172,203490,1629673,202357
42100406,1610612738,1627759,1628369,201143,203935,1629057,1628401,1629684,1630202,203917
52100101,1610612751,202681,201142,1628971,203552,1629651,203083,201988,201609,1630556
52100111,1610612737,1629027,1629631,1628989,201568,203991,203992,1626153,1630168,1627789
52100121,1610612750,1626156,1630162,201976,1627736,1629020,1626157,1630183,1629675,1629669
52100131,1610612740,203468,1630529,202685,1627742,1630530,1630631,1629637,1626204,1630230
52100201,1610612739,1629636,1627747,1630596,1628374,1628386,1630171,200765,201567,1629650
52100211,1610612746,202704,202694,1629611,203496,201587,1626181,1627826,1628392,1629599
